-39.99953	40.08968	68.09652
-39.48329	40.08696	68.10089
-38.98125	40.08880	68.09827
-38.49747	40.09019	68.09677
-37.96956	40.08813	68.09971
-37.72523	40.12914	68.04114
-36.97637	40.09461	68.09046
-36.50341	39.95926	68.28446
-35.97190	39.95427	68.29158
-35.50189	39.95143	68.29564
-35.02638	39.94643	68.30327
-34.48038	39.94109	68.31089
-33.99850	39.93571	68.31858
-33.51573	39.93120	68.32502
-33.03185	39.92514	68.33296
-32.47684	39.92023	68.33996
-31.99070	39.91380	68.34914
-31.50433	39.90939	68.35614
-31.01682	39.90333	68.36408
-30.52968	39.89712	68.37346
-29.97231	39.89046	68.38296
-29.48543	39.88407	68.39208
-28.99779	39.87641	68.40302
-28.51015	39.86914	68.41339
-28.02228	39.86179	68.42389
-27.53364	39.85435	68.43452
-26.97563	39.84425	68.44896
-26.48676	39.84013	68.45483
-25.99939	39.83178	68.46677
-25.51011	39.82482	68.47671
-23.62428	39.85086	68.44002
-23.46239	39.85321	68.43596
-23.31779	39.87559	68.40471
-4.98288	40.17181	67.98252
-4.47209	40.16374	67.99433
-4.03230	40.15530	68.00633
-3.51554	40.14785	68.01746
-3.01037	40.13774	68.03189
-2.49370	40.13647	68.03371
-1.97510	40.13258	68.03927
-1.52634	40.12597	68.04871
-1.00876	40.12687	68.04671
-0.49204	40.12888	68.04414
0.01383	40.12576	68.04902
0.51342	40.12388	68.05171
1.01485	40.12602	68.04864
1.51860	40.13093	68.04164
2.01995	40.13369	68.03739
2.46832	40.13701	68.03296
2.99457	40.14244	68.02527
3.49034	40.14854	68.01721
3.99450	40.15559	68.00714
4.50587	40.16179	67.99758
5.01033	40.17179	67.98402
5.22991	40.17441	67.98027
7.42079	40.15276	68.01121
23.05863	39.87022	68.41477
23.28172	39.83163	68.46989
29.50807	39.82504	68.47933
29.99694	39.82889	68.47383
30.48508	39.83375	68.46689
30.97396	39.84001	68.45796
31.53096	39.84513	68.45064
32.01997	39.85038	68.44314
32.50861	39.85625	68.43477
32.99748	39.86308	68.42502
33.48562	39.86780	68.41827
33.83850	40.13239	68.04039
34.47713	40.02701	68.19089
34.96551	40.02172	68.19846
35.52351	40.01332	68.21046
36.01165	40.00260	68.22577
36.36154	40.01306	68.21083
39.99937	39.49726	68.23333
39.51826	39.49354	68.23864
38.97959	39.48912	68.24496
38.55246	39.47651	68.26296
36.51115	39.48963	68.24421
35.97901	39.50294	68.22521
35.50887	39.50841	68.21739
34.96637	39.51405	68.20933
34.48836	39.52236	68.19746
33.88710	39.64708	68.01933
33.47335	39.36420	68.42333
32.98934	39.35838	68.43164
32.50334	39.35090	68.44233
32.01733	39.34499	68.45077
31.53083	39.34058	68.45777
30.97382	39.33424	68.46683
30.48618	39.32763	68.47627
30.27581	39.32640	68.47802
24.12756	39.32936	68.47377
23.98034	39.35468	68.43689
8.09905	39.67354	67.98146
8.02827	39.67038	67.98596
7.50493	39.65511	68.00777
6.98058	39.64229	68.02608
6.46822	39.62981	68.04389
5.96848	39.61953	68.05858
5.52723	39.60841	68.07446
5.01081	39.59760	68.08989
4.50523	39.58963	68.10127
3.99771	39.58261	68.11227
3.48024	39.57567	68.12121
3.03417	39.56845	68.13152
2.51763	39.56327	68.13871
2.02263	39.56037	68.14377
1.51095	39.55680	68.14814
0.93120	39.55720	68.14758
0.57469	39.55290	68.15396
-0.01234	39.55117	68.15689
-0.52426	39.55422	68.15183
-1.02934	39.55583	68.14952
-1.53406	39.55465	68.15121
-2.12269	39.55885	68.14521
-2.50581	39.56423	68.13752
-3.01131	39.57080	68.12814
-3.51552	39.57311	68.12483
-4.02736	39.58515	68.10764
-4.47067	39.58994	68.10008
-4.99507	39.60211	68.08271
-5.51164	39.61285	68.06808
-6.02855	39.61948	68.05789
-6.46441	39.63348	68.03789
-6.98815	39.64337	68.02377
-7.50187	39.65562	68.00627
-7.95046	39.67251	67.98214
-9.59992	39.65610	68.00558
-24.14783	39.37567	68.40602
-24.44471	39.33506	68.46402
-26.26088	39.32534	68.47789
-26.46988	39.32792	68.47421
-27.02939	39.33755	68.46046
-27.51703	39.34534	68.44933
-28.00590	39.35234	68.43933
-28.49441	39.35925	68.42946
-28.98255	39.36630	68.41939
-29.46992	39.37330	68.40939
-30.02743	39.38105	68.39833
-30.51694	39.38902	68.38696
-31.00495	39.39510	68.37827
-31.49359	39.40202	68.36839
-31.98233	39.40767	68.36033
-32.47147	39.41397	68.35133
-33.02961	39.42054	68.34196
-33.51848	39.42654	68.33339
-34.00699	39.43227	68.32521
-34.49513	39.43766	68.31752
-34.98251	39.44396	68.30852
-35.47101	39.44908	68.30121
-36.02852	39.45613	68.29114
-36.52590	39.53294	68.18146
-36.74503	39.64720	68.01827
-37.52305	39.58865	68.10189
-38.01042	39.59006	68.09989
-38.46803	39.58713	68.10408
-39.99949	39.06849	68.13064
-39.51670	39.08182	68.11089
-38.97707	39.07137	68.12652
-38.49279	39.07877	68.11546
-38.02765	39.08505	68.10563
-37.47451	39.08638	68.10458
-37.02937	39.11990	68.05721
-36.51184	39.14331	68.02377
-36.01599	38.95421	68.29383
-35.47785	38.94528	68.30658
-35.00397	38.93853	68.31621
-34.52533	38.93328	68.32371
-33.97532	38.92553	68.33477
-33.49232	38.91988	68.34283
-33.00867	38.91253	68.35333
-32.52330	38.90649	68.36196
-31.96729	38.89865	68.37314
-31.48078	38.89186	68.38283
-30.99364	38.88604	68.39114
-30.50627	38.87768	68.40308
-30.01826	38.87059	68.41321
-29.53225	38.86420	68.42233
-28.97525	38.85566	68.43452
-28.48711	38.84800	68.44546
-27.99873	38.84052	68.45614
-27.51009	38.83268	68.46733
-27.02259	38.82420	68.47946
-26.88272	38.82407	68.47964
-25.20819	38.82543	68.47771
-24.97914	38.86980	68.41433
-24.89897	38.88551	68.39189
-11.38081	39.15473	68.00746
-10.11283	39.17053	67.98489
-10.03742	39.16979	67.98596
-9.51503	39.15128	68.01239
-8.99479	39.13412	68.03689
-8.49008	39.11518	68.06396
-7.98472	39.09688	68.09008
-7.47751	39.08481	68.10733
-6.96612	39.07282	68.12446
-6.52022	39.06170	68.14033
-6.01261	39.04836	68.15939
-5.52104	39.03645	68.17639
-5.01453	39.02783	68.18871
-4.51537	39.01746	68.20352
-4.02636	39.01440	68.20789
-3.46928	38.99447	68.23564
-2.98226	38.99826	68.23096
-2.49493	38.99970	68.22889
-2.00556	38.99664	68.23346
-1.51628	38.99527	68.23452
-1.02928	38.99529	68.23521
-0.47127	38.99336	68.23796
0.01860	38.99319	68.23821
0.50774	38.99383	68.23658
0.99561	38.99498	68.23564
1.48262	38.99442	68.23646
1.97126	38.99551	68.23489
2.52963	38.99538	68.23508
3.01875	38.99425	68.23671
3.50860	38.98764	68.24614
4.01390	39.01031	68.21377
4.50967	39.01823	68.20246
5.02059	39.02530	68.19308
5.53247	39.03563	68.17833
5.97578	39.04635	68.16302
6.62586	39.05983	68.14377
7.00352	39.06998	68.12927
7.50388	39.08324	68.11033
8.01486	39.09808	68.08914
8.52663	39.11506	68.06489
8.96307	39.12937	68.04446
9.49224	39.14596	68.02077
9.99258	39.16491	67.99371
10.21654	39.17148	67.98433
24.60642	38.99677	68.23389
24.90533	38.82605	68.47771
30.84597	38.82467	68.47971
30.98547	38.82677	68.47671
31.47298	38.83202	68.46921
32.03149	38.83892	68.45864
32.52049	38.84576	68.44958
33.00850	38.85224	68.44033
33.49700	38.86065	68.42833
33.98552	39.15480	68.00752
34.51852	39.01701	68.20502
35.00552	39.01286	68.21096
35.49403	39.00511	68.22202
35.98203	39.00047	68.22864
36.47117	38.99435	68.23739
36.82030	38.99881	68.23102
38.28279	38.97890	68.25946
38.46980	38.98420	68.25189
40.00088	38.48842	68.24508
39.51877	38.48807	68.24558
38.98010	38.48575	68.24839
38.49546	38.48308	68.25221
38.03019	38.48281	68.25258
37.47681	38.48637	68.24821
36.96754	38.49132	68.24114
36.51104	38.49302	68.23871
35.97940	38.49589	68.23389
35.50889	38.50418	68.22277
34.96638	38.51131	68.21258
34.47469	38.61472	68.06489
33.99053	38.47783	68.26039
33.50787	38.35455	68.43646
33.02336	38.34624	68.44833
32.46885	38.33914	68.45846
31.98271	38.33210	68.46902
31.49598	38.32645	68.47708
31.42621	38.32496	68.47921
25.69854	38.34154	68.45552
25.47865	38.36254	68.42552
11.93021	38.66959	67.98696
11.49393	38.65453	68.00846
10.96990	38.63182	68.04089
10.53333	38.61436	68.06583
10.01672	38.59550	68.09277
9.50525	38.57799	68.11777
8.99423	38.56005	68.14339
8.49322	38.54236	68.16864
7.98744	38.52762	68.18971
7.47131	38.51431	68.20871
6.97063	38.48473	68.25096
6.48255	38.49444	68.23708
5.99404	38.49181	68.24083
5.50540	38.49063	68.24252
5.01840	38.48918	68.24458
4.52953	38.48892	68.24496
3.97102	38.48892	68.24496
3.48288	38.48817	68.24602
2.99451	38.48774	68.24683
2.50600	38.48857	68.24546
2.01750	38.48865	68.24533
1.52999	38.48782	68.24652
0.97248	38.48786	68.24646
0.48284	38.48860	68.24521
-0.00503	38.48827	68.24677
-0.49340	38.48817	68.24602
-0.98154	38.48875	68.24571
-1.46918	38.48746	68.24702
-2.02769	38.48764	68.24677
-2.51606	38.48812	68.24608
-3.00406	38.48892	68.24564
-3.49107	38.48864	68.24533
-3.98007	38.48956	68.24402
-4.46895	38.48934	68.24433
-5.02759	38.48986	68.24358
-5.51573	38.49144	68.24133
-6.00496	38.49445	68.23702
-6.49374	38.49892	68.23064
-6.98178	38.49909	68.23039
-7.47687	38.51515	68.20746
-7.96755	38.52648	68.19127
-8.53097	38.54569	68.16383
-9.03171	38.56123	68.14164
-9.46733	38.57703	68.11908
-9.99176	38.59724	68.09021
-10.50376	38.61562	68.06396
-11.00943	38.63623	68.03452
-11.46185	38.65737	68.00433
-11.84085	38.67172	67.98383
-25.71071	38.37430	68.40783
-25.93093	38.32949	68.47183
-27.67422	38.32529	68.47783
-28.02336	38.32975	68.47146
-28.51086	38.34010	68.45596
-28.99987	38.34474	68.44933
-29.48788	38.35268	68.43871
-29.97489	38.36096	68.42689
-30.53339	38.36864	68.41521
-31.02240	38.37501	68.40683
-31.51104	38.38350	68.39471
-31.99892	38.39193	68.38196
-32.48892	38.39710	68.37458
-32.97807	38.40574	68.36296
-33.46644	38.41220	68.35302
-34.02345	38.41991	68.34202
-34.51246	38.42816	68.33096
-35.00010	38.43582	68.32002
-35.48784	38.44280	68.30933
-35.97665	38.45263	68.29602
-36.34492	38.63849	68.03058
-36.99399	38.58576	68.10589
-37.48200	38.58246	68.10989
-37.96964	38.58194	68.11064
-38.49319	38.57518	68.12102
-38.86602	38.04562	68.16246
-38.48825	38.07170	68.12521
-38.02274	38.08027	68.11232
-37.46960	38.08132	68.11096
-37.02446	38.07895	68.11433
-36.30154	38.15978	67.99889
-36.02744	37.93493	68.32002
-35.48980	37.93733	68.31658
-35.01479	37.92949	68.32777
-34.46765	37.91925	68.34239
-33.98691	37.91177	68.35308
-33.50377	37.90437	68.36364
-33.02090	37.89679	68.37446
-32.46539	37.88760	68.38758
-31.97925	37.87998	68.39846
-31.49274	37.87293	68.40852
-31.00487	37.86475	68.42021
-30.51772	37.85792	68.42996
-30.03008	37.84988	68.44214
-29.47371	37.84156	68.45402
-28.98620	37.83463	68.46321
-28.49869	37.82489	68.47783
-28.35919	37.82399	68.47839
-26.68416	37.83758	68.45971
-26.53254	37.85697	68.43202
-26.38707	37.88756	68.38833
-14.36716	38.15156	68.01133
-13.34565	38.17165	67.98264
-13.03581	38.15594	68.00508
-12.50856	38.13034	68.04164
-11.97170	38.10303	68.08064
-11.52539	38.08592	68.10508
-11.01524	38.06374	68.13677
-10.50707	38.04396	68.16502
-9.99079	38.02427	68.19314
-9.50273	37.99622	68.23321
-9.01584	37.99897	68.22927
-8.52646	37.99276	68.23814
-7.96782	37.98891	68.24364
-7.47995	37.98834	68.24446
-6.99181	37.98821	68.24464
-6.50244	37.98737	68.24583
-6.01480	37.98806	68.24464
-5.52693	37.98813	68.24527
-4.96842	37.98804	68.24539
-4.47992	37.98754	68.24539
-3.99228	37.98826	68.24508
-3.50504	37.98783	68.24571
-3.01703	37.98709	68.24696
-2.52826	37.98676	68.24652
-1.97062	37.98748	68.24602
-1.48238	37.98696	68.24696
-0.99424	37.98687	68.24727
-0.50524	37.98729	68.24577
-0.01687	37.98766	68.24596
0.47214	37.98683	68.24714
1.03065	37.98683	68.24714
1.51815	37.98779	68.24577
2.00616	37.98762	68.24602
2.49566	37.98696	68.24696
2.98467	37.98740	68.24633
3.47317	37.98780	68.24577
4.03118	37.98767	68.24596
4.51969	37.98745	68.24627
5.00819	37.98815	68.24527
5.49620	37.98785	68.24571
5.98584	37.98728	68.24652
6.47384	37.98754	68.24614
7.03222	37.98754	68.24614
7.52035	37.98711	68.24677
8.00786	37.98785	68.24571
8.49673	37.99048	68.24196
8.98474	37.99709	68.23252
9.47284	38.00197	68.22627
9.97782	38.02289	68.19639
10.47286	38.04011	68.17108
10.99720	38.06050	68.14196
11.51115	38.08148	68.11283
12.02105	38.10696	68.07633
12.53087	38.13002	68.04339
13.03104	38.15393	68.00877
13.38764	38.17304	67.98196
14.49040	38.15563	68.00683
26.13763	37.95153	68.29764
26.38645	37.82630	68.47721
31.91650	37.82460	68.47964
31.98550	37.82570	68.47808
32.47401	37.83134	68.47002
33.03202	37.84071	68.45664
33.52002	37.84874	68.44446
34.00816	37.85778	68.43227
34.35493	38.13777	68.03239
34.96512	38.01169	68.21246
35.52354	37.99966	68.22964
36.01168	37.99682	68.23371
36.49956	37.99056	68.24264
36.98869	37.98855	68.24552
37.47670	37.98627	68.24877
37.96557	37.98343	68.25283
38.48981	37.98488	68.25077
39.89418	37.58913	68.10108
39.48279	37.48622	68.24877
38.98411	37.48224	68.25446
38.50047	37.48416	68.25171
37.97383	37.48565	68.24958
37.48169	37.48644	68.24846
36.97319	37.48928	68.24439
36.51618	37.49138	68.24139
35.98491	37.49405	68.23758
35.51454	37.49834	68.23146
35.16710	37.58590	68.10639
34.49989	37.34175	68.45508
34.01989	37.34963	68.44383
33.46838	37.33947	68.45833
32.98338	37.33212	68.46883
32.49787	37.32542	68.47839
32.42887	37.32547	68.47833
27.05614	37.33248	68.46902
26.98647	37.34574	68.45008
26.91595	37.36202	68.42683
14.72004	37.67146	67.98414
14.50040	37.66328	67.99583
13.99420	37.63019	68.04308
13.47513	37.60358	68.08108
13.02833	37.58209	68.11177
12.50614	37.55864	68.14527
11.99430	37.53505	68.17896
11.48168	37.51472	68.20871
10.98399	37.49710	68.23314
10.49462	37.49089	68.24202
10.00662	37.48870	68.24514
9.51761	37.48850	68.24614
9.03061	37.48786	68.24633
8.47260	37.48786	68.24633
7.98296	37.48773	68.24633
7.49459	37.48729	68.24714
7.00658	37.48747	68.24689
6.51794	37.48808	68.24602
6.03007	37.48786	68.24633
5.46993	37.48781	68.24639
4.98293	37.48829	68.24571
4.49392	37.48856	68.24533
4.00555	37.48772	68.24652
3.51754	37.48785	68.24633
3.03004	37.48825	68.24577
2.47103	37.48794	68.24621
1.98253	37.48741	68.24696
1.49415	37.48851	68.24539
1.00688	37.48830	68.24621
