#Lifted from plot on web page
#lambda	alpha
#1e-5	1e4
#2e-5	1e2
#5e-5	1e0
#1.5e-4	5e-2
#5e-4	1e-3
#1.5e-3	1e-4

5e-6	5.5e8
20e-6	182
50e-6	1.4
100e-6	0.09
200e-6	.009
2000e-6	0.003
5000e-6	0.003
