-92900 0.141894580534182 2.34651729257715 90.34 2.35080358098004 -1.51039958212474 0.0019795712988349
-92400 0.13759877843752 2.31951438918878 90.34 2.32359213836708 -1.51154353241012 0.000770718104999592
-91900 0.140115880154979 2.30428135674565 90.34 2.3085374224641 -1.51006434595183 0.000550755248827127
-91400 0.144766786557467 2.29387914843791 90.34 2.29844272718039 -1.50776988157483 0.000465113068449058
-90900 0.149935312708466 2.28660897279427 90.34 2.29151940695693 -1.50531902751455 0.000499322737005605
-90400 0.156426555377315 2.28028172400448 90.34 2.28564083093912 -1.50230397007138 0.000445811943719683
-89900 0.163339985574264 2.27488519197502 90.34 2.28074167488442 -1.49911791659277 0.000489641101887803
-89400 0.170857916941036 2.26999018186151 90.34 2.27641117848448 -1.4956698538518 0.000445481557606128
-88900 0.178655503365911 2.26614164296231 90.34 2.27317305431215 -1.4921221854531 0.00047394797959856
-88400 0.186797219823985 2.26217300706821 90.34 2.26987222443071 -1.48840899900745 0.000549786122346932
-87900 0.195175356245578 2.25851179946915 90.34 2.26692941399307 -1.48459280807687 0.000521924232943189
-87400 0.204250435021403 2.25497153165786 90.34 2.26420291687689 -1.48046499198459 0.000493306334697736
-86900 0.2130967404027 2.25208668396572 90.34 2.26214602819225 -1.47645530375888 0.000509448428131106
-86400 0.222076143615892 2.24902013631112 90.34 2.25995782861012 -1.47237187738121 0.000483831604191422
-85400 0.244183772327403 2.24285491996539 90.34 2.2561081327545 -1.46235159534556 0.000526816834143624
-84900 0.254149476807375 2.24021629825969 90.34 2.25458666268339 -1.45783068637567 0.00057464769700864
-84400 0.264249719230323 2.23751027814808 90.34 2.25306017650031 -1.45324095588134 0.000544270785376116
-83900 0.275532129930035 2.23425538944255 90.34 2.25118082345174 -1.44809417107655 0.000544325664651598
-83400 0.286765845876818 2.23190262379924 90.34 2.25024975780099 -1.44301150398396 0.000651288221051072
-82900 0.300501455747294 2.22809403434772 90.34 2.24826692160921 -1.43673597359491 0.000734286594147302
-82400 0.314609780398803 2.22486866269649 90.34 2.24700242104263 -1.43032167920268 0.000709063612703155
-81900 0.32848461213064 2.22116131890952 90.34 2.24531951958435 -1.42397187812287 0.000674646690413271
-81400 0.342914000558266 2.21725183196393 90.34 2.2436121986935 -1.4173547836325 0.00087776248946776
-80900 0.358721107260224 2.21330876530501 90.34 2.24219011757924 -1.41011891717549 0.000852174744087729
-80400 0.375057246914122 2.20955561450438 90.34 2.24116129541151 -1.40265567640442 0.000815629915754118
-79900 0.389487581547583 2.20620756526398 90.34 2.24032417234823 -1.39605518764318 0.000702152552626981
-79400 0.40241798677035 2.2028183988259 90.34 2.23927424275862 -1.39010558514048 0.000658901540627022
-78900 0.3975619334931 2.12272529764846 90.34 2.15963380697736 -1.38565274867236 0.0393197596652428
-78400 0.361720149566884 1.77804745677182 90.34 1.81446802813812 -1.37009841928334 0.0604287375210531
-77900 0.333510150860963 1.74210926153299 90.34 1.77374566943694 -1.3816445034347 0.060955715381382
-77400 0.368711385189684 1.74997548737199 90.34 1.78839657010724 -1.36313841657731 0.061064713795749
-76900 0.35752759362959 1.75154610968521 90.34 1.78766321060762 -1.36944128831146 0.0613273103808992
-76400 0.385995373844026 1.72906826690026 90.34 1.77162905266042 -1.35115871382621 0.0603089323242389
-75900 0.373025866737456 1.77158527769867 90.34 1.81043163179777 -1.36326737533994 0.0601312793062177
-75400 0.403609699007456 1.71432687039245 90.34 1.76119771964492 -1.33957374588176 0.061688963040362
-74900 0.457114340467876 2.01062863096279 90.34 2.06193622886565 -1.34724723255765 0.0510082411011364
-74400 0.509247684666741 2.17049922041584 90.34 2.22943940715243 -1.34034225739055 0.000421499050267019
-73900 0.514951345143218 2.16827449171255 90.34 2.2285845640846 -1.3376225711961 0.00035804243826096
-73400 0.519216346950935 2.1666107373125 90.34 2.22795594704628 -1.33558751155821 0.000221043080481781
-72900 0.523078308241623 2.16483117829711 90.34 2.22712930632242 -1.33371499049641 0.000295889060405222
-72400 0.525870269131327 2.16347746364299 90.34 2.22647126090758 -1.33235328130508 0.000226454561871451
-71900 0.527771008563522 2.16230543739788 90.34 2.22578234382443 -1.33139910767705 0.000191206250249041
-71400 0.529897893292827 2.16067434443304 90.34 2.22470344091237 -1.33029649385096 0.000171855958464431
-70900 0.531682563120511 2.15957286283766 90.34 2.22405964349683 -1.32939918635024 0.000173838510104118
-70400 0.533325638163031 2.15845794615707 90.34 2.22337062624535 -1.32856173461667 0.000204888130071445
-69900 0.535592936298739 2.15697965626462 90.34 2.22248082802812 -1.32741180130813 0.000214537719373334
-69400 0.538819753406379 2.15551010967234 90.34 2.22183495326736 -1.32584289012515 0.000266477018511945
-68900 0.542165154708357 2.153782296945 90.34 2.22097303847067 -1.32419291423441 0.00020285076761407
-68400 0.546208410836854 2.15225502032357 90.34 2.22048312323623 -1.32225920682105 0.000286409947950307
-67900 0.550530324099397 2.15062790061743 90.34 2.2199738747713 -1.32019189980175 0.000289205803384812
-67400 0.556481833237445 2.14841738997045 90.34 2.21931730769864 -1.31734697440898 0.000346169749872362
-66900 0.562288957734867 2.14586398260656 90.34 2.21831041647436 -1.31452416508801 0.000376497140668657
-66400 0.569704876466025 2.14312193490237 90.34 2.21755163956307 -1.31097575291549 0.000422510954047134
-65900 0.577978070951555 2.14024628642566 90.34 2.21691515783976 -1.30703590390831 0.000462906373393768
-65400 0.587561818157865 2.13711838452149 90.34 2.21641690113045 -1.30249351594966 0.000540013467382862
-64900 0.597255395854669 2.13392603733574 90.34 2.21593193503251 -1.29789361149621 0.000506241173884632
