# Created by Octave 3.6.4, Sun Mar 22 22:30:08 2015 PDT <charlie@yukawa>
# name: cI
# type: matrix
# rows: 319
# columns: 6
 0.03692661863489954 0.001776180066860182 0.03423769494375598 0.03913590698810043 -1.545709058563888e+20 4.388714489581618e+20
 0.03725643681299631 0.001698855662324733 0.03481486226860082 0.03918496761520759 -8.893642201546619e+19 3.743548879227653e+20
 0.03757813593625218 0.001659925656481941 0.03485227551693924 0.0396403491174389 -2.25227659601043e+19 2.768787032749488e+20
 0.0379046249454419 0.00156435760255684 0.03524166507979203 0.0397496106547851 -6.100683988060683e+19 2.225833409117068e+20
 0.03821419721667189 0.001455408583805864 0.03526657739363852 0.0398852491482419 -8.592942228848075e+19 1.888689292842281e+20
 0.03852418420529422 0.001265548729637858 0.03540077828751559 0.03991638222297328 -4.795561337832894e+19 1.339741539330001e+20
 0.03883707412694578 0.0009878962090210306 0.0372257966446647 0.04009412711228898 -1.266973231530233e+19 1.851584635243382e+19
 0.03907858943327027 0.001008461512321079 0.03735874799697623 0.04084852623953221 -8.958140413515486e+18 1.415159161204643e+19
 0.03931332264950941 0.0009891461231802555 0.03742228458539565 0.04087974624056333 -5.657677903458766e+18 8.398939185600016e+18
 0.03955479307619023 0.0009351669353495746 0.03803533282707588 0.04104434098560771 -4.036779380325942e+18 6.420480627635256e+18
 0.03977476519240037 0.0009402802721925451 0.03805410939105668 0.04133491457022802 -2.389352293543901e+18 2.878484124204019e+18
 0.04005074755232681 0.001004510315369916 0.03877308452815311 0.0421938447899534 -1.799076748591391e+18 2.210285227299704e+18
 0.04028681094982704 0.001094816821124554 0.0389878946032818 0.04231403549065654 -1.652863355980287e+18 2.241390554167603e+18
 0.04053118962961857 0.001189216655927265 0.03909226846854644 0.04265357480015473 -1.289787488047856e+18 1.98977967288075e+18
 0.04078922369849956 0.001271745680277542 0.03913590698810043 0.04296277950176129 -8.343117636957654e+17 1.210554038124938e+18
 0.04108280274610723 0.001367504575810233 0.03918496761520759 0.04353959270221544 -7.202569178747747e+17 1.205829513474502e+18
 0.04139455577641582 0.001435299297208195 0.0396403491174389 0.04386126306983644 -5.545207737710767e+17 1.104961885980095e+18
 0.04174934974666714 0.001616969355199104 0.0397496106547851 0.04496225867120858 -3.110019081889081e+17 6.930775512309111e+17
 0.04211552546972976 0.001748353509849408 0.0398852491482419 0.04524224650072443 -2.093557735209586e+17 6.044353872961784e+17
 0.04251156221436071 0.001875284556816986 0.03991638222297328 0.04582580031770627 -1.673929538025563e+17 5.94047576861806e+17
 0.04293716526588912 0.001966453764798656 0.04009412711228898 0.0463004279958995 -1.72158197615009e+17 5.923133768082843e+17
 0.04335128038178278 0.001978996726837416 0.04084852623953221 0.0463058538506939 -2.713567164881098e+17 3.82749621967397e+17
 0.04377130248191681 0.002076080263818901 0.04087974624056333 0.04714885774154248 -2.115803275574426e+17 3.453243936968538e+17
