#C:Mitrofanov, et. al.
#N:     X*1.0E-3           Y1,SLT0
0.05011872336272722  2.65463540811579371719E9 
0.06309573444801933  4.249533614773068E7 
0.07943282347242814  1.395009744E6 
0.1                  81223.91394308377 
0.12589254117941673  7482.578927847056 
0.15848931924611134  997.4783622148262 
0.19952623149688797  179.60370943894148 
0.251188643150958    41.46042021866795 
0.31622776601683794  11.805674872909254 
0.3981071705534972   4.033019722112082 
0.5011872336272722   1.6219729173268247 
0.6309573444801932   0.7591563071219207 
0.7943282347242815   0.41086022194038646 
1.                   0.2558221435578639 
1.2589254117941673   0.18207402507128853 
1.5848931924611136   0.1467373350912724 
1.9952623149688797   0.13232132264456659 
2.51188643150958     0.13173271656117203 
3.1622776601683795   0.14284136041486228 
3.981071705534973    0.16657030552391405 
5.011872336272724    0.2065618319554541 
6.309573444801933    0.26986691056209655 
7.943282347242818    0.33947154211916 
10.                  0.5247229684260261



